Jornada,Dia,Data,Horário,home,xG_home,xG_away,away,Assistance,Local,Árbitro,Relatório da Partida,goals_home,goals_away,formacao_home,formacao_away,Faltas_home,Faltas_away,Escanteios_home,Escanteios_away,Cruzamentos_home,Cruzamentos_away,Contatos_home,Contatos_away,Bote defensivo_home,Bote defensivo_away,Cortes_home,Cortes_away,Defesas_home,Defesas_away,Impedimentos_home,Impedimentos_away,Tiro de meta_home,Tiro de meta_away,Bolas longas_home,Bolas longas_away,yellow_card_home,red_card_home,yellow_red_card_home,yellow_card_away,red_card_away,yellow_red_card_away,jogador1_home,jogador2_home,jogador3_home,jogador4_home,jogador5_home,jogador6_home,jogador7_home,jogador8_home,jogador9_home,jogador10_home,jogador11_home,jogador12_home,jogador13_home,jogador14_home,jogador15_home,jogador16_home,jogador17_home,jogador1_away,jogador2_away,jogador3_away,jogador4_away,jogador5_away,jogador6_away,jogador7_away,jogador8_away,jogador9_away,jogador10_away,jogador11_away,jogador12_away,jogador13_away,jogador14_away,jogador15_away,jogador16_away,jogador17_away,HS,AS,HST,AST,B365H,B365D,B365A,jogador18_home,jogador18_away,jogador19_away,jogador19_home,jogador20_away,jogador20_home
5.0,dom,2020-10-25,15:00,Farense,0.7,0.7,Rio Ave,0,Estádio de São Lúis,Manuel Oliveira,/pt/partidas/1d3ec3fe/Farense-Rio-Ave-2020Outubro25-Primeira-Liga,0,1,4-3-3,4-2-3-1,17.0,19.0,6.0,1.0,39.0,7.0,631.0,464.0,19.0,14.0,3.0,7.0,11.0,37.0,3.0,2.0,4.0,9.0,83.0,88.0,4.0,0.0,0.0,6.0,0.0,0.0,Rafael Defendi,César,Amine Oudrhiri,Nikola Stojiljković,Fabrício Isidoro,Ryan Gauld,Claudio Falcão,Jonatan Lucca,Alexandre Pinto,Fábio Alexandre da Silva Nunes,Eduardo Mancha,Hugo Marques,Filipe Melo,Hugo Seco,Madi Queita,Braian Mansilla,Patrick,Paweł Kieszek,Nélson Monte,Filipe Augusto,Toni Borevkovic,Diego Lopes,Lucas Piazon,Fábio Coentrão,Pelé,Ronan,Carlos Mané,Ivo Pinto,Léo,Gelson,Ricardo José Vaz Alves Monteiro,Bruno Moreira,Francisco Geraldes,Pedro Amaral,13.0,6.0,1.0,2.0,3.2,3.3,2.2,Bilel Aouacheria,Ryotaro Meshino,Gabriel Airton de Souza,Abner,,
5.0,dom,2020-10-25,15:00,Moreirense,2.8,0.9,Maritimo,0,P.D. Comendador Joaquim de Almeida Freit...,Artur Soares Dias,/pt/partidas/28a173e4/Moreirense-Maritimo-2020Outubro25-Primeira-Liga,2,1,4-3-3,3-4-3,15.0,7.0,9.0,3.0,15.0,18.0,650.0,442.0,12.0,23.0,13.0,11.0,21.0,17.0,3.0,6.0,5.0,6.0,89.0,82.0,5.0,0.0,0.0,4.0,0.0,1.0,Mateus Pasinato,Lazar Rosić,Nahuel Ferraresi,Fábio Pacheco,Felipe Pires,Steven Vitória,Filipe Soares,Afonso Figueiredo,Alexandre Miguel Barros Soares,Pedro Nuno,Walterson,Miguel Oliveira,David Tavares,Ibrahima Camará,Lucas,Yan Santos,Reynaldo Cesar Moraes,Amir Abedzadeh,Cláudio Winck,Lucas Áfrico,Zainadine Júnior,Jean,Jorge Correa,Rodrigo Pinho,Edgar Costa,Franck-Yves Bambock,Rene Santos,Fábio China,Caio Secco,Francois-Xavier Fumu Tamuzo,Dejan Kerkez,Jean Cléber,Milson,Jefferson,13.0,12.0,7.0,3.0,2.6,3.2,2.75,Jefferson Galego,Ali Alipour,Marcelo Hermes,,,
5.0,dom,2020-10-25,17:30,Famalicao,2.5,0.6,Boavista,0,Estádio Municipal 22 de Junho,Tiago Martins,/pt/partidas/a9e16b80/Famalicao-Boavista-2020Outubro25-Primeira-Liga,2,2,4-4-2,4-2-3-1,11.0,20.0,9.0,1.0,25.0,8.0,612.0,464.0,17.0,15.0,11.0,15.0,11.0,20.0,1.0,0.0,,,72.0,44.0,3.0,0.0,0.0,5.0,0.0,1.0,Ivan Zlobin,Srđan Babić,Rúben Lameiras,Gustavo Assuncao,Riccieli,Joaquín Pereyra,Carlos Valenzuela,Gil Bastião Dias,Bruno Jordão,Patrick,Dyego Sousa,Vaná,Dani Morer,Henrique Trevisan,Gonçalo Rodrigues,Jhonata Robert,Leonardo Campana,Leonardo César Jardim,Reggie Cannon,Chidozie Awaziem,Javi García,Nuno Santos,Gustavo Sauer,Miguel Reisinho,Alberth Elis,Yanis Hamache,Paulinho,Cristian Castro,Rafael Bracalli,Alejandro Gómez,Jorge Bengoché,Yusupha Njie,Musa Juwara,Ricardo Mangas,17.0,10.0,6.0,6.0,2.35,3.25,3.0,Ivan Jaime Pajuelo,Nathan,Show,Andrija Luković,,
5.0,dom,2020-10-25,20:00,Guimaraes,0.7,1.6,Sp Braga,0,Estádio Dom Afonso Henriques,Fábio Veríssimo,/pt/partidas/32a94e89/Vitoria-Guimaraes-Braga-2020Outubro25-Primeira-Liga,0,1,4-3-3,4-4-2,11.0,18.0,4.0,9.0,23.0,20.0,598.0,575.0,7.0,17.0,17.0,18.0,13.0,11.0,3.0,0.0,8.0,14.0,68.0,81.0,3.0,1.0,0.0,2.0,2.0,0.0,Bruno Varela,Easah Suliman,Marcus Edwards,Bruno Duarte,Ricardo Quaresma,André André,Rochinha,Mikel Agu,Sílvio,Jorge Filipe Oliveira Fernandes,Zié Mohamed Ouattara,Matouš Trmal,Denis-Will Poha,José Luis García Vayá,Jacob Maddox,Jonas Carls,Abou Ouattara,Matheus,Nuno Sequeira,David Carmo,Paulinho,Ricardo Horta,Fransérgio,Bruno Viana,Iuri Medeiros,Ricardo Esgaio,André Castro,Galeno,Tiago Sá,Vítor Tormena,João Novais,Almoatasem Al Musrati,Abel Ruiz,Nicolás Gaitán,11.0,16.0,1.0,8.0,2.8,3.3,2.45,Domingos André Ribeiro Almeida,André Horta,Moura,Noah Holm,,
5.0,seg,2020-10-26,20:15,Benfica,2.2,0.2,Belenenses,0,Estádio do Sport Lisboa e Benfica,Rui Costa,/pt/partidas/30281392/Benfica-Belenenses-SAD-2020Outubro26-Primeira-Liga,2,0,4-4-2,3-4-3,14.0,8.0,7.0,2.0,17.0,8.0,740.0,499.0,14.0,28.0,3.0,7.0,10.0,13.0,2.0,6.0,5.0,11.0,53.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,Odisseas Vlachodimos,Gilberto,Álex Grimaldo,Jan Vertonghen,Everton Soares,Darwin Núñez,Haris Seferović,Rafa Silva,Julian Weigl,Nicolás Otamendi,Adel Taarabt,Helton Leite,Luca Waldschmidt,Diogo Gonçalves,Pizzi,Andreas Samaris,Jardel,André Moreira,Tomás Ribeiro,Rúben Lima,Cauê Cecilio da Silva,Mateo Cassierra,Silvestre Varela,Miguel Filipe Nunes Cardoso,Tiago Esgaio,Danny Henriques,Afonso Taira,Henrique,Stanislav Kritsyuk,Diogo Calila,Bruno Ramires,Edi Semedo,Robinho Vieira,Francisco Chico,15.0,6.0,6.0,2.0,1.11,8.5,19.0,Pedrinho,Richard,,Nuno Tavares,,
1.0,qua,2020-10-28,21:45,Sp Lisbon,1.7,0.2,Gil Vicente,0,Estádio José Alvalade,André Narciso,/pt/partidas/7d10b154/Sporting-CP-Gil-Vicente-FC-2020Outubro28-Primeira-Liga,3,1,3-4-3,3-4-3,15.0,18.0,9.0,4.0,22.0,12.0,689.0,438.0,17.0,11.0,14.0,15.0,10.0,18.0,2.0,4.0,4.0,9.0,89.0,75.0,5.0,0.0,0.0,4.0,0.0,0.0,Antonio Adán,Zouhair Feddal,Sebastián Coates,Nuno Mendes,João Palhinha,Matheus Nunes,Nuno Santos,Luís Neto,Pedro Porro,Pedro Gonçalves,Jovane Cabral,Luís Maximiano,Andraž Šporar,Tiago Tomás,Gonzalo Plata,Cristian Borja,Pedro David Rosendo Marques,Denis,Joel Pereira,Rodrigão,João Afonso Crispim,Miullen,Kanya Fujimoto,Lucas Mineiro,Rúben Fernandes,Samuel,Talocha,Ygor Nogueira,Daniel Fuzato,Souleymane Aw,Lourency,Claude Gonçalves,Antoine Léautey,Boubacar Hanne,13.0,4.0,6.0,1.0,1.44,4.5,7.5,Gonçalo Inácio,Renan,Vitor Carvalho,Daniel Bragança,,
6.0,sex,2020-10-30,20:30,Pacos Ferreira,2.2,1.4,Porto,0,Estádio da Capital do Móvel,Nuno Almeida,/pt/partidas/f1a41d42/Pacos-de-Ferreira-Porto-2020Outubro30-Primeira-Liga,3,2,4-1-4-1,4-1-4-1,21.0,21.0,5.0,4.0,15.0,21.0,388.0,677.0,15.0,11.0,23.0,4.0,32.0,17.0,0.0,0.0,9.0,6.0,74.0,62.0,1.0,0.0,0.0,1.0,0.0,0.0,Jordi Almeida,Marco Baixinho,Oleg Reabciuk,Hélder Ferreira,Bruno Xavier Almeida Costa,Luther Singh,Dor Jan,Luíz Carlos,Fernando Ferreira Fonseca,Marcelo dos Santos Ferreira,Stephen Eustáquio,Michael,Martín,Zé Uilton,Adriano Castanheira,Lucas Silva,Lamine Diaby,Agustín Marchesín,Diogo Leite,Mateus Uribe,Moussa Marega,Marko Grujić,Jesús Corona,Wilson Manafá,Chancel Mbemba,Otávio,Sérgio Oliveira,Evanilson,Diogo Costa,Luis Díaz,Mehdi Taremi,Shoya Nakajima,Romário Baró,Felipe Anderson,16.0,10.0,7.0,3.0,6.5,4.2,1.5,Maracás,Eulânio Ângelo Chipela Gomes,Malang Sarr,João Pedro Sousa Silva,,
6.0,sáb,2020-10-31,15:30,Belenenses,1.0,2.3,Farense,0,Estádio Nacional,Manuel Mota,/pt/partidas/de103d3a/Belenenses-SAD-Farense-2020Outubro31-Primeira-Liga,1,1,3-4-3,4-2-3-1,15.0,12.0,8.0,6.0,19.0,19.0,691.0,430.0,17.0,20.0,6.0,20.0,15.0,20.0,5.0,2.0,7.0,3.0,92.0,79.0,3.0,0.0,0.0,0.0,1.0,0.0,Stanislav Kritsyuk,Tomás Ribeiro,Rúben Lima,Edi Semedo,Cauê Cecilio da Silva,Silvestre Varela,Tiago Esgaio,Danny Henriques,Afonso Taira,Richard,Henrique,Guilherme Mata Oliveira,Diogo Calila,Bruno Ramires,Mateo Cassierra,Sphephelo Sithole,Samir Banjai,Rafael Defendi,Amine Oudrhiri,Nikola Stojiljković,Braian Mansilla,Fabrício Isidoro,Ryan Gauld,Bilel Aouacheria,Claudio Falcão,Alexandre Pinto,Fábio Alexandre da Silva Nunes,Eduardo Mancha,Hugo Marques,Filipe Melo,Hugo Seco,Madi Queita,Patrick,Ricardo Ferreira,7.0,10.0,3.0,2.0,2.45,3.0,3.0,Robinho Vieira,Abner,Jonatan Lucca,Francisco Chico,,
6.0,sáb,2020-10-31,18:00,Rio Ave,1.7,0.3,Moreirense,0,Estádio do Rio Ave Futebol Clube,Iancu Vasilica,/pt/partidas/ce05090c/Rio-Ave-Moreirense-2020Outubro31-Primeira-Liga,2,0,4-2-3-1,4-1-4-1,19.0,17.0,3.0,5.0,13.0,11.0,573.0,537.0,15.0,18.0,13.0,10.0,18.0,15.0,2.0,2.0,8.0,8.0,73.0,77.0,1.0,0.0,0.0,4.0,0.0,0.0,Paweł Kieszek,Filipe Augusto,Toni Borevkovic,Bruno Moreira,Diego Lopes,Lucas Piazon,Pelé,Carlos Mané,Pedro Amaral,Ivo Pinto,Aderlan Santos,Léo,Nélson Monte,Gelson,Ricardo José Vaz Alves Monteiro,Francisco Geraldes,Nikola Jambor,Mateus Pasinato,Lazar Rosić,Nahuel Ferraresi,Fábio Pacheco,Felipe Pires,Steven Vitória,Filipe Soares,Afonso Figueiredo,Alexandre Miguel Barros Soares,Pedro Nuno,Walterson,Anthony D'Alberto,David Tavares,Ibrahima Camará,Reynaldo Cesar Moraes,,,11.0,7.0,6.0,1.0,1.85,3.1,4.75,Ryotaro Meshino,,,Gabriel Airton de Souza,,
6.0,sáb,2020-10-31,20:30,Maritimo,0.6,0.3,Nacional,0,Estádio dos Barreiros,Vitor Ferreira Fernandes,/pt/partidas/d6ff6b89/Maritimo-Nacional-2020Outubro31-Primeira-Liga,0,0,4-3-3,4-1-4-1,20.0,24.0,3.0,6.0,13.0,19.0,487.0,590.0,15.0,9.0,7.0,15.0,25.0,23.0,2.0,2.0,4.0,6.0,74.0,63.0,1.0,0.0,0.0,3.0,0.0,0.0,Amir Abedzadeh,Cláudio Winck,Lucas Áfrico,Zainadine Júnior,Jorge Correa,Rodrigo Pinho,Jean Cléber,Franck-Yves Bambock,Fábio China,Pedro Pelágio,Diederrick Joel,Caio Secco,Rafik Guitane,Francois-Xavier Fumu Tamuzo,Edgar Costa,Dejan Kerkez,Jefferson,Daniel Guimarães,Lucas Kal,Pedrão,Larry Azouni,Abdullahi Ibrahim Alhassan,João Pedro Gomes Camacho,Rúben Micael,Rúben Freitas,Julio,Vincent Thill,Brayan Riascos,Riccardo Piscitelli,Vladan Danilović,Kenji Gorré,Gergely Bobál,Rui Correia,Bryan Róchez,15.0,9.0,4.0,3.0,2.1,3.2,3.6,Rene Santos,Nuno Borges,João Victor,Ali Alipour,,
6.0,dom,2020-11-01,15:00,Portimonense,1.2,2.0,Santa Clara,0,Estádio do Portimonense SC,Fábio Veríssimo,/pt/partidas/0f2ab668/Portimonense-Santa-Clara-2020Novembro1-Primeira-Liga,1,2,4-3-3,4-3-3,20.0,13.0,7.0,5.0,34.0,15.0,617.0,437.0,8.0,18.0,14.0,13.0,16.0,41.0,4.0,0.0,2.0,9.0,106.0,107.0,3.0,0.0,0.0,6.0,0.0,0.0,Samuel Portugal,Maurício Antônio,Dener,Lucas Fernandes,Fabrício dos Santos Messias,Anderson,Pedro Sá,Koki Anzai,Willyan,Fali Candé,Welinton Júnior,Ricardo Abel Barbosa Ferreira,Lucas Possignolo,Ricardo Vaz Tê,Júlio César,Fahd Moufi,Henrique,Marco André Rocha Pereira,Rafael Ramos,Fábio Cardoso,João Afonso,Mansur,Osama Rashid,Lincoln,Carlos,Thiago Santana,Ukra,Rui Filipe Cunha Correia,André Ferreira,João Paulo Lázaro Lucas,Julio Romão,Costinha,Jean Patric,Anderson Carvalho,12.0,13.0,2.0,7.0,2.2,3.1,3.5,Luquinha,Cristian González,Shahriar Moghanlou,Aylton Boa Morte,,
6.0,dom,2020-11-01,17:30,Gil Vicente,1.8,1.3,Guimaraes,0,Estádio Cidade de Barcelos,Gustavo Correia,/pt/partidas/dc815433/Gil-Vicente-FC-Vitoria-Guimaraes-2020Novembro1-Primeira-Liga,1,2,3-4-3,4-3-3,14.0,11.0,8.0,4.0,32.0,15.0,623.0,515.0,10.0,14.0,8.0,13.0,12.0,22.0,1.0,2.0,3.0,12.0,105.0,76.0,1.0,0.0,0.0,2.0,0.0,0.0,Denis,Joel Pereira,Rodrigão,Lourency,Claude Gonçalves,Miullen,Antoine Léautey,Lucas Mineiro,Rúben Fernandes,Talocha,Ygor Nogueira,Daniel Fuzato,João Afonso Crispim,Renan,Kanya Fujimoto,Vitor Carvalho,Yves Baraye,Bruno Varela,Easah Suliman,Abdul Mumin,Denis-Will Poha,Bruno Duarte,Ricardo Quaresma,André André,Gideon Mensah,Jacob Maddox,Mikel Agu,Zié Mohamed Ouattara,Celton Anssumane Biai,Marcus Edwards,Rochinha,Falaye Sacko,José Luis García Vayá,Sílvio,21.0,7.0,4.0,5.0,3.75,2.8,2.25,Leandrinho,Domingos André Ribeiro Almeida,Noah Holm,Samuel,,
6.0,dom,2020-11-01,20:00,Sp Lisbon,4.1,0.1,Tondela,0,Estádio José Alvalade,António Nobre,/pt/partidas/8affdf43/Sporting-CP-Tondela-2020Novembro1-Primeira-Liga,4,0,3-4-3,5-3-2,14.0,21.0,8.0,1.0,23.0,4.0,698.0,430.0,9.0,20.0,15.0,9.0,1.0,18.0,2.0,3.0,2.0,12.0,79.0,49.0,3.0,0.0,0.0,2.0,0.0,0.0,Antonio Adán,Zouhair Feddal,Sebastián Coates,Nuno Mendes,João Palhinha,Andraž Šporar,Luís Neto,João Mário,Tiago Tomás,Pedro Porro,Pedro Gonçalves,Luís Maximiano,Matheus Nunes,Nuno Santos,Gonzalo Plata,Pedro David Rosendo Marques,Gonçalo Inácio,Pedro Trigueira,João Jaquité,Salvador Agra,João Pedro,Jhon Murillo,Jaume Grau,Filipe Ferreira,Enzo Martínez,Yohan Tavares,Naoufel Khacef,Rafael Barbosa,Babacar Niasse,Bebeto,Pedro Borges,Tomislav Štrkalj,Mario González,Tiago Melo Almeida,26.0,3.0,15.0,0.0,1.4,4.5,8.0,Daniel Bragança,Abdel Jalil Medioub,Souleymane Anne,Eduardo Quaresma,,
