Jornada,Dia,Data,Horário,home,xG_home,xG_away,away,Assistance,Local,Árbitro,Relatório da Partida,goals_home,goals_away,formacao_home,formacao_away,Faltas_home,Faltas_away,Escanteios_home,Escanteios_away,Cruzamentos_home,Cruzamentos_away,Contatos_home,Contatos_away,Bote defensivo_home,Bote defensivo_away,Cortes_home,Cortes_away,Defesas_home,Defesas_away,Impedimentos_home,Impedimentos_away,Tiro de meta_home,Tiro de meta_away,Bolas longas_home,Bolas longas_away,yellow_card_home,red_card_home,yellow_red_card_home,yellow_card_away,red_card_away,yellow_red_card_away,jogador1_home,jogador2_home,jogador3_home,jogador4_home,jogador5_home,jogador6_home,jogador7_home,jogador8_home,jogador9_home,jogador10_home,jogador11_home,jogador12_home,jogador13_home,jogador14_home,jogador15_home,jogador16_home,jogador17_home,jogador1_away,jogador2_away,jogador3_away,jogador4_away,jogador5_away,jogador6_away,jogador7_away,jogador8_away,jogador9_away,jogador10_away,jogador11_away,jogador12_away,jogador13_away,jogador14_away,jogador15_away,jogador16_away,jogador17_away,jogador18_home,jogador18_away,jogador19_away,jogador19_home,jogador20_away
18,ter,2020-01-28,20:15,Porto,1.2,1.0,Gil Vicente FC,18605,Estádio Do Dragão,Rui Oliveira,/pt/partidas/83cd8787/Porto-Gil-Vicente-FC-2020Janeiro28-Primeira-Liga,2,1,4-4-2,4-2-3-1,25.0,23.0,5.0,2.0,26.0,13.0,704.0,404.0,16.0,18.0,9.0,11.0,15.0,26.0,1.0,1.0,5.0,9.0,79.0,81.0,2.0,0.0,0.0,3.0,0.0,1.0,Agustín Marchesín,Iván Marcano,Romário Baró,Moussa Marega,Alex Telles,Mateus Uribe,Jesús Corona,Wilson Manafá,Chancel Mbemba,Sérgio Oliveira,Tiquinho Soares,Diogo Costa,Diogo Leite,Luis Díaz,Mamadou Loum,Renzo Saravia,Fábio Silva,Denis,Soares,Rodrigão,João Afonso Crispim,Lourency,Arthur Henrique,Fernando Ferreira Fonseca,Bozhidar Kraev,Rúben Fernandes,Henrique Gomes,Sandro Lima,Alexandre Pinto,Zakaria Naidji,Romário Baldé,Edwin Banguera,Yves Baraye,Wellington Luís,,,,,
18,qua,2020-01-29,20:15,Moreirense,1.0,1.4,Braga,1711,P.D. Comendador Joaquim de Almeida Freit...,Manuel Mota,/pt/partidas/0d7c9727/Moreirense-Braga-2020Janeiro29-Primeira-Liga,1,2,4-1-4-1,3-4-3,14.0,16.0,2.0,6.0,18.0,21.0,514.0,595.0,11.0,19.0,8.0,15.0,18.0,10.0,1.0,1.0,9.0,7.0,89.0,96.0,3.0,0.0,0.0,3.0,1.0,0.0,Mateus Pasinato,João Aurélio,Lazar Rosić,Iago Santos,Sori Mané,Filipe Soares,Alexandre Miguel Barros Soares,Pedro Nuno,Fábio Abreu,Luís Machado,Abdu Conté,Pedro Trigueira,Anthony D'Alberto,Bilel Aouacheria,Steven Vitória,Djavan da Silva Ferreira,Rafik Halliche,Matheus,Wilson Eduardo,Wallace,João Novais,Rui Fonte,Murilo Costa,Raul Silva,Bruno Viana,Ricardo Esgaio,João Palhinha,Francisco Trincão,Eduardo Carvalho,Nuno Sequeira,André Horta,Paulinho,Ricardo Horta,Galeno,,,,,
19,sex,2020-01-31,19:00,Benfica,1.7,1.7,B-SAD,45134,Estádio do Sport Lisboa e Benfica,Nuno Almeida,/pt/partidas/25abed12/Benfica-Belenenses-SAD-2020Janeiro31-Primeira-Liga,3,2,4-4-1-1,3-4-3,8.0,12.0,10.0,9.0,19.0,21.0,644.0,539.0,13.0,8.0,9.0,10.0,24.0,24.0,1.0,2.0,6.0,6.0,77.0,70.0,2.0,0.0,0.0,4.0,0.0,0.0,Odisseas Vlachodimos,Álex Grimaldo,Rúben Dias,Franco Cervi,Pizzi,Rafa Silva,Julian Weigl,André Almeida,Adel Taarabt,Carlos Vinícius,Francisco Reis Ferreira,Ivan Zlobin,Gabriel,Haris Seferović,Chiquinho,Jardel,Jota,André Moreira,Show,Licá,Tiago Esgaio,Silvestre Varela,Nilton Varela,André Santos,Chima Akas,Mateo Cassierra,Gonçalo Silva,Nuno Miguel Prata Coelho,João Monteiro,Chahreddine Boukholda,Rúben Lima,Thibang Phete,Danny Henriques,Marco Matias,,,,,
19,sex,2020-01-31,21:15,Rio Ave,0.7,2.0,Famalicão,2337,Estádio do Rio Ave Futebol Clube,Artur Soares Dias,/pt/partidas/1f4f39ee/Rio-Ave-Famalicao-2020Janeiro31-Primeira-Liga,2,2,4-4-2,4-1-4-1,13.0,20.0,4.0,6.0,15.0,16.0,660.0,512.0,10.0,18.0,7.0,11.0,12.0,14.0,8.0,0.0,9.0,8.0,79.0,87.0,4.0,0.0,0.0,3.0,0.0,0.0,Paweł Kieszek,Matheus Reis,Filipe Augusto,Toni Borevkovic,Diogo Figueiras,Ricardo José Vaz Alves Monteiro,Diego Lopes,Nuno Santos,Lucas Piazon,Aderlan Santos,Mehdi Taremi,Paulo Vítor Fagundes dos Anjos,Nélson Monte,Bruno Moreira,Almoatasem Al Musrati,Carlos Mané,Pedro Amaral,Vaná,Lionn,Rúben Lameiras,Fábio Martins,Gustavo Assuncao,Riccieli,Toni Martínez,Roderick Miranda,Pedro Gonçalves,Álex Centelles,Uroš Račić,Rafael Defendi,Gonçalo Rodrigues,Walterson,Lawrence Ofori,Anderson,Racine Coly,,,,,
19,sáb,2020-02-01,15:30,Portimonense,0.5,1.1,Tondela,2241,Estádio do Portimonense SC,João Pinheiro,/pt/partidas/aef7c3be/Portimonense-Tondela-2020Fevereiro1-Primeira-Liga,0,1,4-2-3-1,4-4-2,18.0,13.0,4.0,2.0,34.0,8.0,733.0,455.0,19.0,11.0,10.0,18.0,10.0,40.0,0.0,1.0,6.0,14.0,113.0,92.0,3.0,0.0,0.0,3.0,0.0,0.0,Ricardo Abel Barbosa Ferreira,Lucas Possignolo,Jadson,Dener,Henrique,Luquinha,Pedro Sá,Koki Anzai,Aylton Boa Morte,Bruno Xavier Almeida Costa,Fernando Medeiros,Shūichi Gonda,Emmanuel Hackman,Jackson Martínez,Marlos Moreno,Anderson,José Gomes,Cláudio Ramos,João Pedro,Pité,José Luis García Vayá,Jhon Murillo,Fahd Moufi,Yohan Tavares,Tomislav Štrkalj,Filipe Ferreira,Jonathan Rubio,Philipe Sampaio,Babacar Niasse,João Jaquité,António Xavier,João Reis,Rúben Fonseca,Ricardo Miguel Martins Alves,,,,,
19,sáb,2020-02-01,18:00,Vitória Setúbal,0.3,1.7,Porto,7390,Estádio do Bonfim,Manuel Mota,/pt/partidas/1e801742/Vitoria-Setubal-Porto-2020Fevereiro1-Primeira-Liga,0,4,4-2-3-1,4-3-3,13.0,13.0,3.0,5.0,18.0,16.0,618.0,636.0,20.0,21.0,5.0,13.0,26.0,14.0,3.0,3.0,7.0,5.0,65.0,68.0,1.0,0.0,0.0,2.0,0.0,0.0,Giorgi Makaridze,Jubal,Artur Jorge Marques Amorim,Hélder Guedes,Éber Bessa,Sílvio,Braian Mansilla,Bruno Pires,José Semedo,Carlinhos,Zequinha,João Valido,Mano,Khaled Hachadi,André Martins Sousa,Nuno Pinto,Leandrinho,Agustín Marchesín,Iván Marcano,Luis Díaz,Alex Telles,Mateus Uribe,Jesús Corona,Wilson Manafá,Chancel Mbemba,Otávio,Sérgio Oliveira,Tiquinho Soares,Diogo Costa,Diogo Leite,Romário Baró,Moussa Marega,Mamadou Loum,Zé Luís,,,,,
19,dom,2020-02-02,15:00,Gil Vicente FC,0.9,1.7,Moreirense,4880,Estádio Cidade de Barcelos,Tiago Martins,/pt/partidas/d6cf39a0/Gil-Vicente-FC-Moreirense-2020Fevereiro2-Primeira-Liga,1,5,4-3-3,4-1-4-1,8.0,16.0,10.0,1.0,38.0,10.0,654.0,415.0,20.0,17.0,7.0,12.0,9.0,36.0,2.0,0.0,5.0,11.0,91.0,71.0,1.0,0.0,0.0,2.0,0.0,0.0,Denis,Soares,Rodrigão,Lourency,Claude Gonçalves,Fernando Ferreira Fonseca,Bozhidar Kraev,Rúben Fernandes,Yves Baraye,Henrique Gomes,Sandro Lima,Bruno Ferreira,Zakaria Naidji,Hugo Vieira,Arthur Henrique,Edwin Banguera,Samuel,Mateus Pasinato,João Aurélio,Lazar Rosić,Iago Santos,Fábio Pacheco,Bilel Aouacheria,Filipe Soares,Fábio Abreu,Abdu Conté,Nuno Santos,Gabriel Airton de Souza,Pedro Trigueira,Anthony D'Alberto,Nenê,Sori Mané,Steven Vitória,Pedro Nuno,,,,,
19,dom,2020-02-02,15:00,Marítimo,1.1,0.7,Aves,5775,Estádio dos Barreiros,Vitor Ferreira Fernandes,/pt/partidas/fe8c2a22/Maritimo-Aves-2020Fevereiro2-Primeira-Liga,1,2,4-4-2,5-3-2,19.0,13.0,8.0,2.0,34.0,11.0,644.0,384.0,20.0,19.0,11.0,7.0,7.0,26.0,3.0,4.0,11.0,15.0,91.0,80.0,2.0,0.0,0.0,3.0,0.0,0.0,Amir Abedzadeh,Bebeto,Zainadine Júnior,Jorge Correa,Rodrigo Pinho,Rúben Rafael Sousa Ferreira,Rene Santos,Eulânio Ângelo Chipela Gomes,Josip Vuković,Diederrick Joel,Diego Moreno,Charles,Douglas Grolli,Getterson,Edgar Costa,Daizen Maeda,Franck-Yves Bambock,Quentin Beunardeau,Oumar Diakhite,Ricardo Mangas,Zidane Banjaqui,Reko,Mehrdad Mohammadi,Claudio Falcão,Jonathan Buatu Mananga,Bruno Morais,Welinton Júnior,Arthur Yamga,Fábio Szymonek,Adam Dźwigała,Abdoulaye Diallo,Jaílson Araújo,Marius Mouandilmadji,Rúben Macedo,,,,,
19,dom,2020-02-02,16:30,Santa Clara,2.5,1.0,Paços,1001,Estádio de São Miguel,João Bento,/pt/partidas/014e7d7b/Santa-Clara-Pacos-de-Ferreira-2020Fevereiro2-Primeira-Liga,2,1,4-1-2-1-2,4-2-3-1,12.0,16.0,3.0,2.0,17.0,20.0,445.0,490.0,16.0,13.0,7.0,12.0,15.0,19.0,6.0,2.0,5.0,16.0,139.0,134.0,2.0,0.0,0.0,4.0,0.0,0.0,Marco André Rocha Pereira,Rafael Ramos,Zaidu Sanusi,Fábio Cardoso,João Afonso,Carlos,Lincoln,Costinha,Anderson Carvalho,Francisco Ramos,Guilherme Schettine,André Ferreira,Osama Rashid,Ukra,César,Thiago Santana,Rui Filipe Cunha Correia,Ricardo Ribeiro,Marco Baixinho,Oleg Reabciuk,Pedro Filipe Barbosa Moreira,Hélder Ferreira,Adriano Castanheira,Jorge Fernando Santos Silva,Lamine Diaby,Maracás,Stephen Eustáquio,Douglas Tanque,Simão Bertelli,Bruno Teles,Denílson,Luíz Carlos,João Amaral,Marcelo dos Santos Ferreira,,,,,
19,dom,2020-02-02,17:30,Braga,1.3,0.9,Sporting CP,18379,Estádio Municipal de Braga,Jorge de Sousa,/pt/partidas/fbd8e28b/Braga-Sporting-CP-2020Fevereiro2-Primeira-Liga,1,0,3-4-3,3-1-4-2,15.0,14.0,5.0,9.0,21.0,21.0,564.0,552.0,15.0,11.0,9.0,14.0,22.0,14.0,2.0,3.0,8.0,7.0,80.0,68.0,3.0,0.0,0.0,7.0,0.0,0.0,Matheus,Nuno Sequeira,Wallace,André Horta,Paulinho,Ricardo Horta,Fransérgio,Bruno Viana,Ricardo Esgaio,Galeno,David Carmo,Tiago Sá,Bruno Wilson,Wilson Eduardo,Diogo Viana,Rui Fonte,Francisco Trincão,Luís Maximiano,Sebastián Coates,Eduardo Henrique,Rafael Camacho,Marcos Acuña,Stefan Ristovski,Luís Neto,Rodrigo Battaglia,Cristian Borja,Wendel,Andraž Šporar,Diogo Fesnard Sousa,Luciano Vietto,Valentin Rosier,Gonzalo Plata,Jesé,Jovane Cabral,,,,,
19,dom,2020-02-02,20:00,Boavista,0.8,1.6,Vitória,14090,Estádio do Bessa Século XXI,Carlos Xistra,/pt/partidas/541d6818/Boavista-Vitoria-Guimaraes-2020Fevereiro2-Primeira-Liga,2,0,3-4-3,4-4-2,21.0,14.0,1.0,11.0,7.0,49.0,397.0,654.0,17.0,14.0,14.0,5.0,45.0,6.0,0.0,0.0,16.0,5.0,85.0,71.0,5.0,0.0,0.0,2.0,0.0,0.0,Helton Leite,Nwankwo Obiora,Gustavo Sauer,Carraça,Fabiano Leismann,Ricardo Costa,Neris,Paulinho,Cassiano,Yaw Ackah,Heriberto Tavares,Rafael Bracalli,Lucas Tagliapietra,Marlon,Mateus Galiano da Costa,Miguel Reisinho,Nikola Stojiljković,Douglas,Pedrão,Frederico Venâncio,Lucas Evangelista,João Carlos Teixeira,Rochinha,Falaye Sacko,Florent Hanin,João Pedro Sousa Silva,Pedro Rodrigues,Davidson da Luz Pereira,João Miguel Macedo Silva,Léo Bonatini,Víctor Hugo García,Marcus Edwards,Denis-Will Poha,Easah Suliman,,,,,
20,sex,2020-02-07,20:30,Paços,1.3,1.5,Boavista,3105,Estádio da Capital do Móvel,Luís Godinho,/pt/partidas/7d839d8d/Pacos-de-Ferreira-Boavista-2020Fevereiro7-Primeira-Liga,0,1,4-2-3-1,3-4-3,14.0,21.0,13.0,2.0,51.0,9.0,663.0,402.0,16.0,30.0,5.0,16.0,12.0,57.0,0.0,3.0,6.0,11.0,101.0,76.0,2.0,0.0,0.0,4.0,0.0,0.0,Ricardo Ribeiro,Bruno Teles,Denílson,Pedro Filipe Barbosa Moreira,Bruno Araújo dos Santos,Hélder Ferreira,Luíz Carlos,Maracás,João Amaral,Marcelo dos Santos Ferreira,Stephen Eustáquio,Simão Bertelli,Oleg Reabciuk,Adriano Castanheira,Lamine Diaby,Vasco Rocha,Murilo Oliveira de Freitas,Helton Leite,Nwankwo Obiora,Gustavo Sauer,Mateus Galiano da Costa,Carraça,Fabiano Leismann,Ricardo Costa,Neris,Paulinho,Cassiano,Yaw Ackah,Rafael Bracalli,Lucas Tagliapietra,Marlon,Yusupha Njie,Miguel Reisinho,Nikola Stojiljković,,,,,
20,sáb,2020-02-08,15:30,B-SAD,1.0,1.1,Santa Clara,2308,Estádio Nacional,Hélder Malheiro,/pt/partidas/2ffb1579/Belenenses-SAD-Santa-Clara-2020Fevereiro8-Primeira-Liga,0,2,3-4-3,4-3-1-2,11.0,23.0,8.0,8.0,33.0,21.0,623.0,499.0,12.0,15.0,19.0,4.0,26.0,40.0,1.0,1.0,6.0,10.0,93.0,107.0,0.0,0.0,0.0,2.0,0.0,0.0,André Moreira,Show,Licá,Silvestre Varela,Nilton Varela,André Santos,Chima Akas,Mateo Cassierra,Gonçalo Silva,Nuno Miguel Prata Coelho,Marco Matias,João Monteiro,Chahreddine Boukholda,Rúben Lima,Thibang Phete,Nuno Pina,Danny Henriques,Marco André Rocha Pereira,Rafael Ramos,Zaidu Sanusi,Fábio Cardoso,João Afonso,Carlos,Lincoln,Costinha,Anderson Carvalho,Francisco Ramos,Guilherme Schettine,André Ferreira,Osama Rashid,Ukra,Thiago Santana,Rui Filipe Cunha Correia,Mamadu Candé,,,,,
20,sáb,2020-02-08,15:30,Famalicão,0.2,3.7,Vitória,4296,Estádio Municipal 22 de Junho,Fábio Veríssimo,/pt/partidas/3a7fcfe1/Famalicao-Vitoria-Guimaraes-2020Fevereiro8-Primeira-Liga,0,7,4-3-3,4-3-3,11.0,14.0,1.0,6.0,4.0,20.0,538.0,575.0,18.0,23.0,9.0,17.0,17.0,8.0,1.0,2.0,6.0,3.0,63.0,62.0,2.0,1.0,0.0,3.0,0.0,0.0,Rafael Defendi,Lionn,Gonçalo Rodrigues,Walterson,Lawrence Ofori,Rúben Lameiras,Gustavo Assuncao,Roderick Miranda,Ibrahim Cissé,Álex Centelles,Anderson,Vaná,Fábio Martins,Toni Martínez,Pedro Gonçalves,Racine Coly,Uroš Račić,Douglas,Pedrão,Frederico Venâncio,Ola John,João Carlos Teixeira,André André,Falaye Sacko,Marcus Edwards,Florent Hanin,Pedro Rodrigues,Bruno Duarte,João Miguel Macedo Silva,Lucas Evangelista,Rochinha,Denis-Will Poha,Easah Suliman,João Pedro Sousa Silva,,,,,
20,sáb,2020-02-08,18:00,Braga,0.7,1.9,Gil Vicente FC,13633,Estádio Municipal de Braga,Rui Costa,/pt/partidas/ed5cebd1/Braga-Gil-Vicente-FC-2020Fevereiro8-Primeira-Liga,2,2,3-4-3,4-3-3,8.0,18.0,3.0,6.0,18.0,18.0,624.0,494.0,13.0,13.0,17.0,15.0,16.0,10.0,2.0,3.0,10.0,4.0,87.0,82.0,2.0,1.0,0.0,4.0,0.0,0.0,Matheus,Nuno Sequeira,Wallace,André Horta,Paulinho,Ricardo Horta,Bruno Viana,Ricardo Esgaio,João Palhinha,Francisco Trincão,David Carmo,Tiago Sá,Bruno Wilson,Wilson Eduardo,Abel Ruiz,Diogo Viana,Rui Fonte,Denis,Soares,João Afonso Crispim,Claude Gonçalves,Zakaria Naidji,Arthur Henrique,Fernando Ferreira Fonseca,Rúben Fernandes,Ygor Nogueira,Henrique Gomes,Sandro Lima,Bruno Ferreira,Lourency,Hugo Vieira,Vitor Carvalho,Edwin Banguera,Samuel,,,,,
20,sáb,2020-02-08,20:30,Porto,2.4,1.7,Benfica,49227,Estádio Do Dragão,Artur Soares Dias,/pt/partidas/6070e7b9/Porto-Benfica-2020Fevereiro8-Primeira-Liga,3,2,4-2-3-1,4-4-2,12.0,19.0,4.0,4.0,21.0,14.0,445.0,530.0,12.0,15.0,13.0,7.0,17.0,22.0,0.0,0.0,3.0,14.0,77.0,75.0,4.0,0.0,0.0,5.0,0.0,0.0,Agustín Marchesín,Pepe,Iván Marcano,Luis Díaz,Moussa Marega,Alex Telles,Mateus Uribe,Jesús Corona,Otávio,Sérgio Oliveira,Tiquinho Soares,Diogo Costa,Shoya Nakajima,Mamadou Loum,Wilson Manafá,Chancel Mbemba,Zé Luís,Odisseas Vlachodimos,Álex Grimaldo,Rúben Dias,Chiquinho,Pizzi,Rafa Silva,Julian Weigl,André Almeida,Adel Taarabt,Carlos Vinícius,Francisco Reis Ferreira,Ivan Zlobin,Franco Cervi,Haris Seferović,Dyego Sousa,Andreas Samaris,Florentino Luís,,,,,
20,dom,2020-02-09,15:00,Tondela,0.8,0.4,Marítimo,1574,Estádio João Cardoso,André Narciso,/pt/partidas/1e2c05cb/Tondela-Maritimo-2020Fevereiro9-Primeira-Liga,0,0,4-3-3,4-4-2,21.0,29.0,3.0,4.0,23.0,21.0,498.0,600.0,15.0,28.0,10.0,7.0,22.0,20.0,0.0,1.0,7.0,7.0,81.0,88.0,1.0,0.0,0.0,3.0,0.0,0.0,Cláudio Ramos,Marko Petković,João Jaquité,João Pedro,José Luis García Vayá,João Reis,Tomislav Štrkalj,Ricardo Miguel Martins Alves,Jonathan Rubio,Richard,Philipe Sampaio,Babacar Niasse,Jota Gonçalves,Pedro Borges,António Xavier,Pité,Rúben Fonseca,Amir Abedzadeh,Bebeto,Xadas,Jorge Correa,Rodrigo Pinho,Edgar Costa,Dejan Kerkez,Rúben Rafael Sousa Ferreira,Rene Santos,Eulânio Ângelo Chipela Gomes,Diego Moreno,Charles,Getterson,Daizen Maeda,Franck-Yves Bambock,Fábio China,Pedro Pelágio,,,,,
20,dom,2020-02-09,15:00,Moreirense,3.0,0.7,Vitória Setúbal,2100,P.D. Comendador Joaquim de Almeida Freit...,Nuno Almeida,/pt/partidas/38c36a3c/Moreirense-Vitoria-Setubal-2020Fevereiro9-Primeira-Liga,1,1,4-1-4-1,4-2-3-1,16.0,21.0,8.0,4.0,38.0,17.0,547.0,567.0,22.0,11.0,11.0,14.0,16.0,39.0,1.0,1.0,4.0,14.0,92.0,94.0,2.0,0.0,0.0,4.0,0.0,0.0,Mateus Pasinato,João Aurélio,Lazar Rosić,Iago Santos,Fábio Pacheco,Bilel Aouacheria,Filipe Soares,Fábio Abreu,Abdu Conté,Nuno Santos,Gabriel Airton de Souza,Pedro Trigueira,Nenê,Sori Mané,Steven Vitória,Alexandre Miguel Barros Soares,Pedro Nuno,Giorgi Makaridze,Jubal,Artur Jorge Marques Amorim,Hélder Guedes,Éber Bessa,Sílvio,Nuno Pinto,Braian Mansilla,José Semedo,Leandro Vilela,Zequinha,Lucas Paes,Mano,Hildeberto Pereira,Leandrinho,Cristóbal Montiel,João Meira,,,,,
20,dom,2020-02-09,17:30,Sporting CP,1.5,0.5,Portimonense,28763,Estádio José Alvalade,Hugo Miguel,/pt/partidas/a6f49c58/Sporting-CP-Portimonense-2020Fevereiro9-Primeira-Liga,2,1,3-4-3,4-1-4-1,9.0,18.0,3.0,2.0,15.0,18.0,738.0,519.0,14.0,17.0,6.0,10.0,11.0,14.0,2.0,1.0,10.0,16.0,67.0,74.0,1.0,0.0,0.0,1.0,0.0,0.0,Luís Maximiano,Sebastián Coates,Rafael Camacho,Marcos Acuña,Luciano Vietto,Stefan Ristovski,Luís Neto,Rodrigo Battaglia,Jérémy Mathieu,Wendel,Andraž Šporar,Diogo Fesnard Sousa,Eduardo Henrique,Gonzalo Plata,Jesé,Cristian Borja,Jovane Cabral,Shūichi Gonda,Lucas Possignolo,Jadson,Dener,Jackson Martínez,Henrique,Pedro Sá,Koki Anzai,Lucas Fernandes,Aylton Boa Morte,Bruno Xavier Almeida Costa,Ricardo Abel Barbosa Ferreira,Emmanuel Hackman,Ricardo Vaz Tê,Beto,Anderson,Willyan,,,,,
20,dom,2020-02-09,20:00,Aves,0.6,2.7,Rio Ave,1289,Estádio Clube Desportivo das Aves,Manuel Oliveira,/pt/partidas/08f5de5f/Aves-Rio-Ave-2020Fevereiro9-Primeira-Liga,0,4,4-1-4-1,4-4-1-1,15.0,17.0,5.0,10.0,19.0,26.0,398.0,617.0,5.0,15.0,12.0,8.0,21.0,23.0,0.0,4.0,7.0,10.0,75.0,74.0,5.0,0.0,1.0,1.0,0.0,0.0,Quentin Beunardeau,Jaílson Araújo,Oumar Diakhite,Ricardo Mangas,Zidane Banjaqui,Reko,Mehrdad Mohammadi,Claudio Falcão,Bruno Morais,Welinton Júnior,Arthur Yamga,Fábio Szymonek,Adam Dźwigała,Abdoulaye Diallo,Marius Mouandilmadji,Afonso Figueiredo,Rúben Macedo,Paweł Kieszek,Matheus Reis,Filipe Augusto,Toni Borevkovic,Diogo Figueiras,Ricardo José Vaz Alves Monteiro,Diego Lopes,Nuno Santos,Lucas Piazon,Aderlan Santos,Mehdi Taremi,Paulo Vítor Fagundes dos Anjos,Nélson Monte,Bruno Moreira,Almoatasem Al Musrati,Carlos Mané,Pedro Amaral,,,,,
21,sex,2020-02-14,20:30,Vitória Setúbal,0.8,0.7,Gil Vicente FC,2979,Estádio do Bonfim,Gustavo Correia,/pt/partidas/ccabd96c/Vitoria-Setubal-Gil-Vicente-FC-2020Fevereiro14-Primeira-Liga,1,2,4-2-3-1,4-3-3,18.0,17.0,5.0,3.0,21.0,14.0,580.0,384.0,9.0,18.0,8.0,4.0,14.0,17.0,3.0,1.0,7.0,10.0,65.0,68.0,1.0,0.0,0.0,3.0,0.0,0.0,Giorgi Makaridze,Jubal,Artur Jorge Marques Amorim,Hélder Guedes,Éber Bessa,Sílvio,Nuno Pinto,Braian Mansilla,Cristóbal Montiel,José Semedo,Carlinhos,Lucas Paes,Mano,Hildeberto Pereira,Leandrinho,Leandro Vilela,Zequinha,Denis,Alexandre Pinto,Soares,Lourency,Claude Gonçalves,Bozhidar Kraev,Rúben Fernandes,Yves Baraye,Ygor Nogueira,Henrique Gomes,Sandro Lima,João Afonso Crispim,Hugo Vieira,Arthur Henrique,Vitor Carvalho,Edwin Banguera,Samuel,,,,,
21,sáb,2020-02-15,14:30,Santa Clara,2.4,0.2,Tondela,2215,Estádio de São Miguel,Jorge de Sousa,/pt/partidas/cd3a3af2/Santa-Clara-Tondela-2020Fevereiro15-Primeira-Liga,1,0,4-3-1-2,4-3-3,17.0,14.0,8.0,4.0,27.0,19.0,540.0,490.0,21.0,14.0,15.0,12.0,19.0,30.0,5.0,1.0,3.0,10.0,109.0,76.0,1.0,0.0,0.0,2.0,0.0,0.0,Marco André Rocha Pereira,Rafael Ramos,Zaidu Sanusi,Fábio Cardoso,João Afonso,Carlos,Thiago Santana,Lincoln,Costinha,Anderson Carvalho,Francisco Ramos,André Ferreira,Osama Rashid,Ukra,Crysan,Mamadu Candé,Diogo Salomão,Cláudio Ramos,Marko Petković,João Jaquité,António Xavier,João Pedro,José Luis García Vayá,João Reis,Rúben Fonseca,Ricardo Miguel Martins Alves,Jonathan Rubio,Philipe Sampaio,Babacar Niasse,Jota Gonçalves,Ronan,Pité,Fahd Moufi,Ricardo Jorge Oliveira Valente,,,,,
21,sáb,2020-02-15,15:30,Portimonense,1.6,1.2,Moreirense,2493,Estádio do Portimonense SC,André Narciso,/pt/partidas/bd3a64d8/Portimonense-Moreirense-2020Fevereiro15-Primeira-Liga,1,1,4-3-3,4-1-4-1,20.0,17.0,8.0,4.0,32.0,13.0,655.0,405.0,21.0,27.0,10.0,12.0,12.0,27.0,1.0,0.0,10.0,9.0,100.0,85.0,1.0,0.0,0.0,1.0,0.0,0.0,Shūichi Gonda,Lucas Possignolo,Jadson,Dener,Jackson Martínez,Bruno Tabata,Henrique,Pedro Sá,Koki Anzai,Aylton Boa Morte,Bruno Xavier Almeida Costa,Ricardo Abel Barbosa Ferreira,Emmanuel Hackman,Beto,Júnior Tavares,Willyan,Lucas Fernandes,Mateus Pasinato,João Aurélio,Lazar Rosić,Iago Santos,Fábio Pacheco,Bilel Aouacheria,Filipe Soares,Fábio Abreu,Abdu Conté,Nuno Santos,Gabriel Airton de Souza,Pedro Trigueira,Anthony D'Alberto,Nenê,Sori Mané,Steven Vitória,Alexandre Miguel Barros Soares,,,,,
21,sáb,2020-02-15,18:00,Benfica,1.7,1.2,Braga,59371,Estádio do Sport Lisboa e Benfica,Hugo Miguel,/pt/partidas/1f4cc0b4/Benfica-Braga-2020Fevereiro15-Primeira-Liga,0,1,4-4-2,3-4-3,21.0,16.0,3.0,6.0,24.0,14.0,651.0,570.0,20.0,20.0,8.0,11.0,11.0,28.0,8.0,4.0,6.0,10.0,70.0,84.0,2.0,0.0,0.0,6.0,0.0,1.0,Odisseas Vlachodimos,Álex Grimaldo,Rúben Dias,Franco Cervi,Pizzi,Rafa Silva,Julian Weigl,Adel Taarabt,Tomás Tavares,Carlos Vinícius,Francisco Reis Ferreira,Ivan Zlobin,Haris Seferović,Chiquinho,Dyego Sousa,Andreas Samaris,Nuno Tavares,Matheus,Nuno Sequeira,Wallace,Paulinho,Ricardo Horta,Fransérgio,Raul Silva,Ricardo Esgaio,João Palhinha,Galeno,David Carmo,Tiago Sá,Bruno Wilson,Abel Ruiz,André Horta,João Novais,Rui Fonte,,,,,
